# y+ ()       
# Time        	patch         	min           	max           	average       
119.1         	bodyWall	6.397005e-02	3.431756e+00	1.082915e+00
119.4         	bodyWall	3.727719e-02	3.276443e+00	9.941779e-01
119.7         	bodyWall	2.594730e-02	3.198285e+00	1.003497e+00
120           	bodyWall	3.425042e-02	3.129560e+00	1.009983e+00
120.3         	bodyWall	2.554295e-02	3.107639e+00	1.008730e+00
120.6         	bodyWall	1.785495e-02	3.043397e+00	9.934929e-01
120.9         	bodyWall	4.809510e-02	3.057299e+00	9.906319e-01
121.2         	bodyWall	4.126997e-02	3.048294e+00	9.710698e-01
121.5         	bodyWall	4.292427e-02	3.083609e+00	9.493771e-01
121.8         	bodyWall	5.701424e-02	3.122153e+00	9.624758e-01
122.1         	bodyWall	2.591707e-02	3.156971e+00	1.048070e+00
122.4         	bodyWall	3.412067e-02	3.183435e+00	1.136450e+00
122.7         	bodyWall	6.885782e-02	4.007846e+00	1.211146e+00
123           	bodyWall	1.035916e-01	5.754015e+00	1.519230e+00
123.3         	bodyWall	2.914532e-02	4.987908e+00	1.480589e+00
123.6         	bodyWall	1.284110e-01	5.112513e+00	1.650674e+00
123.9         	bodyWall	9.789706e-02	4.968884e+00	1.609166e+00
124.2         	bodyWall	9.514927e-02	4.527082e+00	1.542770e+00
124.5         	bodyWall	4.527557e-02	3.674618e+00	1.404833e+00
124.8         	bodyWall	8.045589e-02	3.479195e+00	1.194886e+00
125.1         	bodyWall	4.686951e-02	3.350761e+00	1.066746e+00
125.4         	bodyWall	3.168619e-02	3.259529e+00	1.026019e+00
125.7         	bodyWall	9.382688e-02	3.207087e+00	1.018193e+00
126           	bodyWall	9.237549e-02	3.183137e+00	1.005413e+00
126.3         	bodyWall	7.986564e-02	3.109581e+00	1.006878e+00
126.6         	bodyWall	7.678091e-02	3.094850e+00	9.915935e-01
126.9         	bodyWall	5.015373e-02	3.111583e+00	9.827666e-01
127.2         	bodyWall	1.377601e-02	3.134402e+00	9.640550e-01
127.5         	bodyWall	2.221968e-02	3.145575e+00	9.521851e-01
127.8         	bodyWall	2.272704e-02	3.152464e+00	9.649768e-01
128.1         	bodyWall	5.308633e-02	3.153332e+00	1.014207e+00
128.4         	bodyWall	7.431142e-02	3.150521e+00	1.100478e+00
128.7         	bodyWall	5.749686e-02	4.048418e+00	1.222627e+00
129           	bodyWall	8.589689e-02	4.390735e+00	1.414414e+00
129.3         	bodyWall	1.123049e-01	5.270010e+00	1.505344e+00
129.6         	bodyWall	1.147168e-01	5.510151e+00	1.708848e+00
129.9         	bodyWall	9.379375e-02	5.430180e+00	1.684911e+00
130.2         	bodyWall	7.570566e-02	5.021718e+00	1.601453e+00
130.5         	bodyWall	5.375307e-02	4.091195e+00	1.447909e+00
130.8         	bodyWall	6.955202e-02	3.509476e+00	1.173378e+00
131.1         	bodyWall	5.371455e-02	3.336577e+00	1.017601e+00
131.4         	bodyWall	8.383438e-02	3.230641e+00	9.753462e-01
131.7         	bodyWall	6.440876e-02	3.162761e+00	9.921757e-01
132           	bodyWall	5.515061e-02	3.178764e+00	9.966824e-01
132.3         	bodyWall	3.090252e-02	3.067957e+00	1.003221e+00
132.6         	bodyWall	4.489966e-02	3.032322e+00	9.893859e-01
132.9         	bodyWall	5.772258e-02	3.063859e+00	9.826005e-01
133.2         	bodyWall	7.264651e-02	3.107963e+00	9.780403e-01
133.5         	bodyWall	6.127416e-02	3.137410e+00	9.665737e-01
133.8         	bodyWall	5.041052e-02	3.144605e+00	9.965889e-01
134.1         	bodyWall	9.549742e-02	3.162030e+00	1.080200e+00
134.4         	bodyWall	9.454923e-02	3.312547e+00	1.189889e+00
134.7         	bodyWall	4.723137e-02	4.450268e+00	1.259635e+00
135           	bodyWall	7.286034e-02	4.744881e+00	1.419550e+00
135.3         	bodyWall	4.740401e-02	5.158458e+00	1.609202e+00
135.6         	bodyWall	1.593335e-02	5.183880e+00	1.618848e+00
135.9         	bodyWall	1.446531e-02	4.930150e+00	1.591251e+00
136.2         	bodyWall	5.004120e-02	4.288354e+00	1.508091e+00
136.5         	bodyWall	7.747317e-02	3.525188e+00	1.349102e+00
136.8         	bodyWall	1.013674e-01	3.396472e+00	1.186255e+00
137.1         	bodyWall	7.485388e-02	3.281143e+00	1.034617e+00
137.4         	bodyWall	6.236615e-02	3.206712e+00	1.022974e+00
137.7         	bodyWall	1.113268e-01	3.191034e+00	1.015447e+00
138           	bodyWall	2.947076e-02	3.144844e+00	1.007602e+00
138.3         	bodyWall	6.459815e-02	3.075133e+00	1.009503e+00
138.6         	bodyWall	3.744952e-02	3.064494e+00	9.928818e-01
138.9         	bodyWall	5.934215e-02	3.056165e+00	9.764076e-01
139.2         	bodyWall	7.760651e-02	3.078877e+00	9.596619e-01
139.5         	bodyWall	7.283997e-02	3.117203e+00	9.487225e-01
139.8         	bodyWall	5.514792e-02	3.152787e+00	9.580043e-01
140.1         	bodyWall	6.014402e-02	3.179920e+00	1.040921e+00
140.4         	bodyWall	8.449301e-02	3.197197e+00	1.147563e+00
140.7         	bodyWall	5.601567e-02	4.133798e+00	1.189899e+00
141           	bodyWall	2.681572e-02	4.984509e+00	1.381928e+00
141.3         	bodyWall	9.811730e-02	5.523021e+00	1.659294e+00
141.6         	bodyWall	7.878209e-02	5.637702e+00	1.671492e+00
141.9         	bodyWall	5.216371e-02	5.421260e+00	1.654602e+00
142.2         	bodyWall	8.563500e-02	4.793151e+00	1.584757e+00
142.5         	bodyWall	9.674837e-02	3.573687e+00	1.420638e+00
142.8         	bodyWall	1.020474e-01	3.366713e+00	1.210253e+00
143.1         	bodyWall	1.180545e-01	3.210427e+00	1.051646e+00
143.4         	bodyWall	9.350230e-02	3.191281e+00	1.037919e+00
143.7         	bodyWall	4.830857e-02	3.181729e+00	1.041400e+00
144           	bodyWall	7.564355e-02	3.155826e+00	1.034054e+00
144.3         	bodyWall	4.098543e-02	3.098727e+00	1.023902e+00
144.6         	bodyWall	3.984264e-02	3.032017e+00	9.969558e-01
144.9         	bodyWall	7.405188e-02	3.007728e+00	9.948313e-01
145.2         	bodyWall	4.263343e-02	3.138688e+00	9.873067e-01
145.5         	bodyWall	6.327959e-02	3.129822e+00	9.788994e-01
145.8         	bodyWall	6.638225e-02	3.215041e+00	1.028578e+00
146.1         	bodyWall	1.003803e-01	3.301918e+00	1.120792e+00
146.4         	bodyWall	5.017421e-02	3.379934e+00	1.194012e+00
146.7         	bodyWall	4.268679e-02	4.474126e+00	1.477036e+00
147           	bodyWall	2.215589e-02	5.074001e+00	1.627041e+00
147.3         	bodyWall	9.147766e-02	5.279408e+00	1.669636e+00
147.6         	bodyWall	3.009642e-02	5.189325e+00	1.637106e+00
147.9         	bodyWall	1.067321e-01	4.748041e+00	1.580026e+00
148.2         	bodyWall	5.843285e-02	3.831447e+00	1.421577e+00
148.5         	bodyWall	1.412803e-02	3.372821e+00	1.156449e+00
148.8         	bodyWall	9.082410e-02	3.180014e+00	1.036469e+00
149.1         	bodyWall	8.819134e-02	3.061397e+00	9.479453e-01
149.4         	bodyWall	5.047731e-02	3.004360e+00	9.341729e-01
149.7         	bodyWall	3.658409e-02	2.986505e+00	9.302266e-01
150           	bodyWall	4.733831e-02	2.977512e+00	9.368933e-01
150.3         	bodyWall	4.952625e-02	2.954923e+00	9.381649e-01
150.6         	bodyWall	2.934549e-02	2.926228e+00	9.255854e-01
150.9         	bodyWall	4.257855e-02	2.907205e+00	9.030490e-01
151.2         	bodyWall	3.698349e-02	2.907131e+00	9.031375e-01
151.5         	bodyWall	5.076521e-02	2.924523e+00	9.020346e-01
151.8         	bodyWall	2.749277e-02	2.952361e+00	9.171696e-01
152.1         	bodyWall	2.910017e-02	2.985401e+00	9.800386e-01
152.4         	bodyWall	3.971484e-02	3.420227e+00	1.098612e+00
152.7         	bodyWall	4.312010e-02	4.971228e+00	1.303744e+00
153           	bodyWall	6.865762e-02	4.579306e+00	1.204707e+00
153.3         	bodyWall	3.325984e-02	5.102786e+00	1.537268e+00
153.6         	bodyWall	6.886402e-02	5.369246e+00	1.598957e+00
153.9         	bodyWall	7.278026e-02	5.179329e+00	1.573782e+00
154.2         	bodyWall	5.479965e-02	4.545976e+00	1.488736e+00
154.5         	bodyWall	7.440993e-02	3.491835e+00	1.297543e+00
154.8         	bodyWall	1.166863e-01	3.336797e+00	1.128287e+00
155.1         	bodyWall	9.652802e-02	3.172893e+00	1.049909e+00
155.4         	bodyWall	4.134945e-02	3.094484e+00	1.059507e+00
155.7         	bodyWall	2.651528e-02	3.060167e+00	1.060479e+00
156           	bodyWall	5.891041e-02	3.031823e+00	1.045537e+00
156.3         	bodyWall	9.337221e-02	3.026089e+00	1.019805e+00
156.6         	bodyWall	4.570908e-02	3.041581e+00	9.980717e-01
156.9         	bodyWall	6.277334e-02	3.071605e+00	1.004406e+00
157.2         	bodyWall	2.622330e-02	3.113650e+00	1.014950e+00
157.5         	bodyWall	5.641964e-02	3.159639e+00	1.047216e+00
157.8         	bodyWall	6.838893e-02	3.204951e+00	1.120580e+00
158.1         	bodyWall	6.013876e-02	3.273106e+00	1.199372e+00
158.4         	bodyWall	1.393455e-02	3.964011e+00	1.384279e+00
158.7         	bodyWall	6.911336e-02	4.895995e+00	1.473756e+00
159           	bodyWall	9.447272e-02	5.251769e+00	1.638497e+00
159.3         	bodyWall	6.049953e-02	5.307149e+00	1.626342e+00
159.6         	bodyWall	7.321382e-02	5.093899e+00	1.598491e+00
159.9         	bodyWall	5.081588e-02	4.561172e+00	1.521829e+00
160.2         	bodyWall	8.848284e-02	3.718317e+00	1.394967e+00
160.5         	bodyWall	5.391557e-02	3.511435e+00	1.192329e+00
160.8         	bodyWall	2.274251e-02	3.391188e+00	1.059545e+00
161.1         	bodyWall	1.804117e-02	3.287726e+00	1.005862e+00
161.4         	bodyWall	1.952110e-02	3.275571e+00	1.004313e+00
161.7         	bodyWall	5.421275e-02	3.194459e+00	9.994506e-01
162           	bodyWall	3.959235e-02	3.147057e+00	9.819116e-01
162.3         	bodyWall	6.661493e-02	3.105278e+00	9.611229e-01
162.6         	bodyWall	8.306964e-02	3.086783e+00	9.647571e-01
162.9         	bodyWall	8.220353e-02	3.110444e+00	9.850141e-01
163.2         	bodyWall	1.018417e-01	3.124546e+00	9.990584e-01
163.5         	bodyWall	3.725166e-02	3.132472e+00	1.017594e+00
163.8         	bodyWall	5.946415e-02	3.205170e+00	1.078276e+00
164.1         	bodyWall	8.990058e-02	3.278140e+00	1.154484e+00
164.4         	bodyWall	1.063344e-01	3.739888e+00	1.231171e+00
164.7         	bodyWall	8.721610e-02	5.064698e+00	1.461939e+00
165           	bodyWall	9.817435e-02	5.317320e+00	1.509173e+00
165.3         	bodyWall	6.727945e-02	5.536372e+00	1.624768e+00
165.6         	bodyWall	3.310149e-02	5.459224e+00	1.625715e+00
165.9         	bodyWall	6.705006e-02	5.012453e+00	1.569898e+00
166.2         	bodyWall	1.074972e-01	3.933440e+00	1.444365e+00
166.5         	bodyWall	9.018525e-02	3.379081e+00	1.201000e+00
166.8         	bodyWall	5.410185e-02	3.198354e+00	1.045559e+00
167.1         	bodyWall	3.550293e-02	3.109012e+00	1.032192e+00
167.4         	bodyWall	5.422307e-02	3.071891e+00	1.047180e+00
167.7         	bodyWall	6.810045e-02	3.034365e+00	1.042512e+00
168           	bodyWall	9.586545e-02	3.024489e+00	1.040707e+00
168.3         	bodyWall	4.071481e-02	3.017304e+00	1.030468e+00
168.6         	bodyWall	6.061767e-02	3.030101e+00	1.013052e+00
168.9         	bodyWall	4.515651e-02	3.044454e+00	9.822240e-01
169.2         	bodyWall	4.611242e-02	3.063941e+00	9.834602e-01
169.5         	bodyWall	6.064904e-02	3.092259e+00	1.004812e+00
169.8         	bodyWall	8.858741e-02	3.130836e+00	1.068857e+00
170.1         	bodyWall	2.684325e-02	3.252025e+00	1.151023e+00
170.4         	bodyWall	6.660411e-02	4.144467e+00	1.201356e+00
170.7         	bodyWall	5.248486e-02	5.428613e+00	1.452901e+00
171           	bodyWall	6.851660e-02	5.189910e+00	1.502887e+00
171.3         	bodyWall	4.033432e-02	5.217718e+00	1.593413e+00
171.6         	bodyWall	5.702069e-02	4.920300e+00	1.595206e+00
171.9         	bodyWall	7.251686e-02	4.214239e+00	1.493112e+00
172.2         	bodyWall	3.855629e-02	3.461080e+00	1.290642e+00
172.5         	bodyWall	1.368660e-02	3.329540e+00	1.151110e+00
172.8         	bodyWall	6.812212e-02	3.190620e+00	9.897360e-01
173.1         	bodyWall	9.366654e-02	3.126742e+00	9.742620e-01
173.4         	bodyWall	6.846424e-02	3.084089e+00	9.759906e-01
173.7         	bodyWall	5.648631e-02	3.053444e+00	9.699569e-01
174           	bodyWall	1.205390e-01	3.027765e+00	9.706519e-01
174.3         	bodyWall	6.301738e-02	3.004242e+00	9.708225e-01
174.6         	bodyWall	7.083780e-02	2.994050e+00	9.698690e-01
174.9         	bodyWall	7.662561e-02	3.010686e+00	9.593404e-01
175.2         	bodyWall	8.344290e-02	3.045375e+00	9.612439e-01
175.5         	bodyWall	5.192425e-02	3.083755e+00	9.582124e-01
175.8         	bodyWall	6.955561e-02	3.123682e+00	1.018201e+00
176.1         	bodyWall	5.072300e-02	3.166511e+00	1.112070e+00
176.4         	bodyWall	4.181187e-02	4.219508e+00	1.200819e+00
176.7         	bodyWall	4.116841e-02	6.425261e+00	1.481527e+00
177           	bodyWall	4.854145e-02	7.088769e+00	1.614235e+00
177.3         	bodyWall	9.231504e-02	7.212879e+00	1.685974e+00
177.6         	bodyWall	1.228397e-01	7.083647e+00	1.684710e+00
177.9         	bodyWall	8.680371e-02	5.910869e+00	1.524074e+00
178.2         	bodyWall	6.882133e-02	3.664152e+00	1.363610e+00
178.5         	bodyWall	5.098360e-02	3.380651e+00	1.228086e+00
178.8         	bodyWall	5.241690e-02	3.276800e+00	1.083886e+00
179.1         	bodyWall	5.725427e-02	3.113430e+00	1.077428e+00
179.4         	bodyWall	3.921162e-02	3.062214e+00	1.081623e+00
179.7         	bodyWall	3.057075e-02	3.029822e+00	1.080162e+00
180           	bodyWall	4.443022e-02	3.002462e+00	1.074749e+00
180.3         	bodyWall	6.172551e-02	2.993107e+00	1.056470e+00
180.6         	bodyWall	7.014080e-02	2.998831e+00	1.036730e+00
180.9         	bodyWall	8.027818e-02	3.017403e+00	1.030193e+00
181.2         	bodyWall	7.955072e-02	3.058429e+00	1.025500e+00
181.5         	bodyWall	4.758945e-02	3.113634e+00	1.047353e+00
181.8         	bodyWall	5.694562e-02	3.176862e+00	1.113905e+00
182.1         	bodyWall	4.747161e-02	3.601236e+00	1.180899e+00
182.4         	bodyWall	5.801718e-02	3.989730e+00	1.306205e+00
182.7         	bodyWall	5.898232e-02	4.939057e+00	1.576946e+00
183           	bodyWall	4.476831e-02	5.212273e+00	1.624886e+00
183.3         	bodyWall	5.708642e-02	5.176061e+00	1.618871e+00
183.6         	bodyWall	6.918881e-02	4.856253e+00	1.551055e+00
183.9         	bodyWall	9.544785e-02	4.105573e+00	1.430442e+00
184.2         	bodyWall	1.232542e-01	3.501135e+00	1.204830e+00
184.5         	bodyWall	6.870121e-02	3.373986e+00	1.092324e+00
184.8         	bodyWall	8.192772e-02	3.246714e+00	1.004408e+00
185.1         	bodyWall	7.479706e-02	3.181732e+00	1.004599e+00
185.4         	bodyWall	5.969589e-02	3.137791e+00	1.015900e+00
185.7         	bodyWall	1.527073e-02	3.099306e+00	1.037849e+00
186           	bodyWall	2.850798e-02	3.070244e+00	1.037367e+00
186.3         	bodyWall	4.419998e-02	3.068959e+00	1.030550e+00
186.6         	bodyWall	7.663488e-02	3.102462e+00	1.018248e+00
186.9         	bodyWall	6.526037e-02	3.141506e+00	1.001751e+00
187.2         	bodyWall	7.341127e-02	3.167282e+00	9.933897e-01
187.5         	bodyWall	6.202063e-02	3.189670e+00	1.013193e+00
187.8         	bodyWall	2.600933e-02	3.203893e+00	1.089530e+00
188.1         	bodyWall	5.283446e-02	3.300514e+00	1.183488e+00
188.4         	bodyWall	5.130792e-02	5.070815e+00	1.353856e+00
188.7         	bodyWall	5.947944e-02	5.702440e+00	1.365203e+00
189           	bodyWall	5.980679e-02	5.103899e+00	1.586119e+00
189.3         	bodyWall	5.459662e-02	5.335808e+00	1.654307e+00
189.6         	bodyWall	7.287424e-02	5.111420e+00	1.637074e+00
189.9         	bodyWall	7.565928e-02	4.467249e+00	1.547803e+00
190.2         	bodyWall	1.173586e-01	3.479306e+00	1.345638e+00
190.5         	bodyWall	6.738086e-02	3.365918e+00	1.152891e+00
190.8         	bodyWall	8.817428e-02	3.238284e+00	1.046370e+00
191.1         	bodyWall	5.188736e-02	3.177924e+00	1.084049e+00
191.4         	bodyWall	6.271010e-02	3.181440e+00	1.060632e+00
191.7         	bodyWall	1.071238e-01	3.103650e+00	1.048002e+00
192           	bodyWall	3.083468e-02	3.088604e+00	1.046566e+00
192.3         	bodyWall	4.317467e-02	3.094644e+00	1.025269e+00
192.6         	bodyWall	9.213358e-02	3.117408e+00	1.004303e+00
192.9         	bodyWall	4.938975e-02	3.144604e+00	9.799250e-01
193.2         	bodyWall	5.636195e-02	3.173472e+00	9.837224e-01
193.5         	bodyWall	6.004114e-02	3.212188e+00	1.059485e+00
193.8         	bodyWall	8.407918e-02	3.262921e+00	1.141026e+00
194.1         	bodyWall	1.055402e-01	3.909166e+00	1.198275e+00
194.4         	bodyWall	1.406757e-01	5.453692e+00	1.475125e+00
194.7         	bodyWall	8.938754e-02	6.721731e+00	1.597134e+00
195           	bodyWall	8.478797e-02	6.802954e+00	1.631596e+00
195.3         	bodyWall	7.851003e-02	6.628495e+00	1.618366e+00
195.6         	bodyWall	2.872637e-02	5.631185e+00	1.455985e+00
195.9         	bodyWall	6.110800e-02	3.806883e+00	1.338324e+00
196.2         	bodyWall	8.488041e-02	3.460577e+00	1.183973e+00
196.5         	bodyWall	7.483250e-02	3.329437e+00	1.050632e+00
196.8         	bodyWall	2.096221e-02	3.223691e+00	1.009870e+00
197.1         	bodyWall	9.223248e-02	3.166195e+00	1.028946e+00
197.4         	bodyWall	7.297739e-02	3.122168e+00	1.030829e+00
197.7         	bodyWall	8.233359e-02	3.082631e+00	1.042903e+00
198           	bodyWall	6.024488e-02	3.063431e+00	1.037716e+00
198.3         	bodyWall	9.403009e-02	3.079697e+00	1.032933e+00
198.6         	bodyWall	1.239216e-01	3.117425e+00	1.023793e+00
198.9         	bodyWall	5.935835e-02	3.152836e+00	1.005288e+00
199.2         	bodyWall	7.644426e-02	3.178069e+00	1.003347e+00
199.5         	bodyWall	4.308848e-02	3.199368e+00	1.028540e+00
199.8         	bodyWall	4.304794e-02	3.216443e+00	1.120879e+00
200.1         	bodyWall	8.007492e-02	3.707047e+00	1.234640e+00
200.4         	bodyWall	1.036027e-01	4.687364e+00	1.305301e+00
200.7         	bodyWall	1.059352e-01	5.054005e+00	1.463678e+00
201           	bodyWall	9.534510e-02	5.434448e+00	1.690901e+00
201.3         	bodyWall	9.793488e-02	5.418907e+00	1.749921e+00
201.6         	bodyWall	6.931810e-02	5.086037e+00	1.685782e+00
201.9         	bodyWall	4.629379e-02	4.236397e+00	1.545350e+00
202.2         	bodyWall	5.384666e-02	3.554813e+00	1.284152e+00
202.5         	bodyWall	7.770028e-02	3.415138e+00	1.110885e+00
202.8         	bodyWall	7.028269e-02	3.302774e+00	1.068621e+00
203.1         	bodyWall	6.491264e-02	3.247006e+00	1.062951e+00
203.4         	bodyWall	4.834549e-02	3.311362e+00	1.052024e+00
203.7         	bodyWall	1.902310e-02	3.153442e+00	1.032702e+00
204           	bodyWall	6.414247e-02	3.114511e+00	1.016783e+00
204.3         	bodyWall	6.394737e-02	3.119494e+00	1.005844e+00
204.6         	bodyWall	8.022298e-02	3.124651e+00	9.909413e-01
204.9         	bodyWall	6.943350e-02	3.132807e+00	9.868474e-01
205.2         	bodyWall	1.107755e-01	3.183949e+00	1.003385e+00
205.5         	bodyWall	3.607478e-02	3.228380e+00	1.079721e+00
205.8         	bodyWall	4.010665e-02	3.279838e+00	1.151656e+00
206.1         	bodyWall	1.021569e-01	3.570501e+00	1.212963e+00
206.4         	bodyWall	6.006933e-02	4.744960e+00	1.536770e+00
206.7         	bodyWall	5.131844e-02	5.154142e+00	1.627349e+00
207           	bodyWall	8.282825e-02	5.185264e+00	1.653073e+00
207.3         	bodyWall	8.347372e-02	4.942522e+00	1.598568e+00
207.6         	bodyWall	8.002666e-02	4.373913e+00	1.526032e+00
207.9         	bodyWall	9.338430e-02	3.593995e+00	1.380703e+00
208.2         	bodyWall	1.028101e-01	3.513890e+00	1.216340e+00
208.5         	bodyWall	1.141060e-01	3.384693e+00	1.068630e+00
208.8         	bodyWall	8.386914e-02	3.310363e+00	1.055125e+00
209.1         	bodyWall	9.012684e-02	3.259884e+00	1.045797e+00
209.4         	bodyWall	1.407318e-01	3.278352e+00	1.036476e+00
209.7         	bodyWall	6.434727e-02	3.172903e+00	1.033333e+00
210           	bodyWall	8.590980e-02	3.158940e+00	1.026472e+00
210.3         	bodyWall	8.114641e-02	3.159422e+00	1.002341e+00
210.6         	bodyWall	1.327623e-01	3.155616e+00	9.803156e-01
210.9         	bodyWall	6.106674e-02	3.157208e+00	9.760392e-01
211.2         	bodyWall	9.002485e-02	3.157454e+00	9.892904e-01
211.5         	bodyWall	2.096363e-02	3.162270e+00	1.044173e+00
211.8         	bodyWall	4.338944e-02	3.178044e+00	1.117411e+00
212.1         	bodyWall	8.915639e-02	4.379925e+00	1.224429e+00
212.4         	bodyWall	4.943479e-02	4.749412e+00	1.427652e+00
212.7         	bodyWall	1.075017e-01	5.355883e+00	1.666831e+00
213           	bodyWall	6.405433e-02	5.610772e+00	1.720017e+00
213.3         	bodyWall	5.404304e-02	5.501153e+00	1.721949e+00
213.6         	bodyWall	1.348376e-01	4.975217e+00	1.638800e+00
213.9         	bodyWall	8.535613e-02	3.918661e+00	1.457395e+00
214.2         	bodyWall	3.602071e-02	3.549721e+00	1.213740e+00
214.5         	bodyWall	8.022785e-02	3.389729e+00	1.063986e+00
214.8         	bodyWall	9.375528e-02	3.291256e+00	1.059559e+00
215.1         	bodyWall	9.854029e-02	3.289645e+00	1.071802e+00
215.4         	bodyWall	7.353566e-02	3.294674e+00	1.084553e+00
215.7         	bodyWall	9.881931e-02	3.194678e+00	1.067133e+00
216           	bodyWall	7.743600e-02	3.165323e+00	1.058078e+00
216.3         	bodyWall	6.542186e-02	3.184032e+00	1.040865e+00
216.6         	bodyWall	3.359948e-02	3.192447e+00	1.015215e+00
216.9         	bodyWall	4.798637e-02	3.194729e+00	1.001425e+00
217.2         	bodyWall	5.699247e-02	3.188339e+00	1.024941e+00
217.5         	bodyWall	3.030227e-02	3.179654e+00	1.107855e+00
217.8         	bodyWall	7.225168e-02	3.667322e+00	1.204738e+00
218.1         	bodyWall	5.442408e-02	3.949270e+00	1.306306e+00
218.4         	bodyWall	1.138773e-01	5.862641e+00	1.546226e+00
218.7         	bodyWall	4.101228e-02	5.146894e+00	1.496294e+00
219           	bodyWall	7.819688e-02	5.089772e+00	1.649379e+00
219.3         	bodyWall	9.231038e-02	4.795230e+00	1.599427e+00
219.6         	bodyWall	5.732590e-02	4.087524e+00	1.507604e+00
219.9         	bodyWall	2.140494e-02	3.516976e+00	1.309244e+00
220.2         	bodyWall	5.442378e-02	3.426418e+00	1.171618e+00
220.5         	bodyWall	8.833290e-02	3.326940e+00	1.061542e+00
220.8         	bodyWall	1.297149e-01	3.281459e+00	1.064425e+00
221.1         	bodyWall	1.101720e-01	3.243857e+00	1.055936e+00
221.4         	bodyWall	6.868184e-02	3.197127e+00	1.045531e+00
221.7         	bodyWall	7.884955e-02	3.154600e+00	1.042416e+00
222           	bodyWall	6.260634e-02	3.146708e+00	1.032439e+00
222.3         	bodyWall	1.199536e-01	3.161652e+00	1.026019e+00
222.6         	bodyWall	1.062842e-01	3.173511e+00	1.000261e+00
222.9         	bodyWall	5.440480e-02	3.185061e+00	9.814599e-01
223.2         	bodyWall	4.112249e-02	3.189631e+00	1.000625e+00
223.5         	bodyWall	4.572009e-02	3.183356e+00	1.055727e+00
223.8         	bodyWall	1.084365e-01	3.242274e+00	1.160445e+00
224.1         	bodyWall	1.430303e-01	4.169546e+00	1.348364e+00
224.4         	bodyWall	3.794028e-02	5.028673e+00	1.479147e+00
224.7         	bodyWall	7.512593e-02	5.479277e+00	1.723310e+00
225           	bodyWall	6.847126e-02	5.576773e+00	1.745868e+00
225.3         	bodyWall	1.015951e-01	5.369063e+00	1.695668e+00
225.6         	bodyWall	7.342548e-02	4.752929e+00	1.605717e+00
225.9         	bodyWall	3.927713e-02	3.632826e+00	1.399644e+00
226.2         	bodyWall	3.127646e-02	3.481245e+00	1.171584e+00
226.5         	bodyWall	5.352671e-02	3.316552e+00	1.052398e+00
226.8         	bodyWall	6.978654e-02	3.244530e+00	1.061413e+00
227.1         	bodyWall	6.449321e-02	3.196325e+00	1.062702e+00
227.4         	bodyWall	8.147876e-02	3.148422e+00	1.082285e+00
227.7         	bodyWall	5.578591e-02	3.118381e+00	1.071970e+00
228           	bodyWall	6.118108e-02	3.124962e+00	1.059058e+00
228.3         	bodyWall	2.349594e-02	3.153385e+00	1.061559e+00
228.6         	bodyWall	6.893338e-02	3.176056e+00	1.046043e+00
228.9         	bodyWall	8.853422e-02	3.196739e+00	1.060009e+00
229.2         	bodyWall	3.266651e-02	3.206292e+00	1.119203e+00
229.5         	bodyWall	6.513998e-02	3.228535e+00	1.198002e+00
229.8         	bodyWall	4.570544e-02	4.036468e+00	1.261752e+00
230.1         	bodyWall	4.359940e-02	4.391291e+00	1.451623e+00
230.4         	bodyWall	4.860498e-02	5.080177e+00	1.539820e+00
230.7         	bodyWall	5.839762e-02	5.224877e+00	1.697042e+00
231           	bodyWall	6.261198e-02	5.080701e+00	1.671809e+00
231.3         	bodyWall	6.677003e-02	4.623996e+00	1.606347e+00
231.6         	bodyWall	7.112488e-02	3.796371e+00	1.470518e+00
231.9         	bodyWall	7.098403e-02	3.464317e+00	1.276794e+00
232.2         	bodyWall	7.476769e-02	3.314976e+00	1.147409e+00
232.5         	bodyWall	9.122679e-02	3.211152e+00	1.096019e+00
232.8         	bodyWall	1.121253e-01	3.186688e+00	1.095778e+00
233.1         	bodyWall	1.028951e-01	3.188619e+00	1.103401e+00
233.4         	bodyWall	8.512944e-02	3.179220e+00	1.099445e+00
233.7         	bodyWall	9.812562e-02	3.146434e+00	1.096561e+00
234           	bodyWall	9.488967e-02	3.239164e+00	1.082845e+00
234.3         	bodyWall	3.064786e-02	3.337267e+00	1.061398e+00
234.6         	bodyWall	7.578042e-02	3.353647e+00	1.052846e+00
234.9         	bodyWall	1.024024e-01	3.151201e+00	1.051799e+00
235.2         	bodyWall	7.889960e-02	3.168651e+00	1.078408e+00
235.5         	bodyWall	9.096484e-02	3.197556e+00	1.158818e+00
235.8         	bodyWall	8.645537e-02	3.483920e+00	1.254925e+00
236.1         	bodyWall	5.229279e-02	4.482692e+00	1.529229e+00
236.4         	bodyWall	5.137213e-02	5.399946e+00	1.713097e+00
236.7         	bodyWall	8.696533e-02	5.640939e+00	1.787602e+00
237           	bodyWall	9.177270e-02	5.535322e+00	1.748559e+00
237.3         	bodyWall	9.651226e-02	5.132029e+00	1.697825e+00
237.6         	bodyWall	2.565293e-02	4.284607e+00	1.573886e+00
237.9         	bodyWall	7.697955e-02	3.546831e+00	1.327893e+00
238.2         	bodyWall	6.886103e-02	3.392705e+00	1.168214e+00
238.5         	bodyWall	1.258852e-01	3.291142e+00	1.100582e+00
238.8         	bodyWall	1.405963e-01	3.249749e+00	1.108275e+00
239.1         	bodyWall	9.620026e-02	3.226992e+00	1.110539e+00
