Point ID,arc_length,Co,CpMean,nut,p,phi,phi_0,pMean,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_0_0,U_0_1,U_0_2,U_0_Magnitude,U_1,U_2,U_Magnitude,UMean_0,UMean_1,UMean_2,UMean_Magnitude,vtkValidPointMask,yPlus
366,7.686,0.00246582,-0.0683286,2.38208e-06,-0.0163572,nan,nan,-0.00546629,1,-2.814,0.005,2.98641,0.42668,0.426679,0.00865424,0,0.426766,0.00865723,0,0.426768,0.441222,-0.0137108,0,0.441435,1,0
367,7.707,0.0024696,-0.0705468,2.45759e-06,-0.0166463,nan,nan,-0.00564374,1,-2.793,0.005,2.96663,0.42711,0.427108,0.00894087,0,0.427202,0.00894388,0,0.427204,0.441666,-0.0137594,0,0.44188,1,0
368,7.728,0.00247338,-0.072765,2.53311e-06,-0.0169354,nan,nan,-0.0058212,1,-2.772,0.005,2.94686,0.427539,0.427538,0.0092275,0,0.427637,0.00923053,0,0.427639,0.442109,-0.013808,0,0.442325,1,0
369,7.749,0.00247715,-0.0749832,2.60862e-06,-0.0172244,nan,nan,-0.00599866,1,-2.751,0.005,2.92712,0.427969,0.427967,0.00951413,0,0.428073,0.00951719,0,0.428075,0.442553,-0.0138566,0,0.44277,1,0
370,7.77,0.00248093,-0.0772014,2.68413e-06,-0.0175135,nan,nan,-0.00617611,1,-2.73,0.005,2.90739,0.428398,0.428397,0.00980075,0,0.428509,0.00980384,0,0.428511,0.442997,-0.0139052,0,0.443215,1,0
371,7.791,0.00248471,-0.0794196,2.75964e-06,-0.0178026,nan,nan,-0.00635357,1,-2.709,0.005,2.88768,0.428828,0.428826,0.0100874,0,0.428945,0.0100905,0,0.428947,0.443441,-0.0139539,0,0.44366,1,0
372,7.812,0.00248849,-0.0816378,2.83515e-06,-0.0180916,nan,nan,-0.00653102,1,-2.688,0.005,2.86799,0.429258,0.429256,0.010374,0,0.429381,0.0103772,0,0.429383,0.443884,-0.0140025,0,0.444105,1,0
373,7.833,0.00249279,-0.0840914,2.89112e-06,-0.0184078,nan,nan,-0.00672731,1,-2.667,0.005,2.84832,0.429731,0.429729,0.0106799,0,0.429862,0.0106831,0,0.429864,0.444356,-0.0140528,0,0.444578,1,0
374,7.854,0.00249744,-0.0867055,2.93375e-06,-0.0187424,nan,nan,-0.00693644,1,-2.646,0.005,2.82866,0.430236,0.430234,0.010999,0,0.430374,0.0110022,0,0.430376,0.444846,-0.0141042,0,0.445069,1,0
375,7.875,0.00250209,-0.0893196,2.97638e-06,-0.019077,nan,nan,-0.00714557,1,-2.625,0.005,2.80903,0.43074,0.430738,0.0113181,0,0.430886,0.0113213,0,0.430889,0.445336,-0.0141557,0,0.445561,1,0
376,7.896,0.00250675,-0.0919337,3.01901e-06,-0.0194116,nan,nan,-0.0073547,1,-2.604,0.005,2.78942,0.431244,0.431242,0.0116372,0,0.431399,0.0116404,0,0.431401,0.445826,-0.0142071,0,0.446052,1,0
377,7.917,0.0025114,-0.0945478,3.06164e-06,-0.0197463,nan,nan,-0.00756383,1,-2.583,0.005,2.76982,0.431748,0.431746,0.0119563,0,0.431912,0.0119595,0,0.431914,0.446316,-0.0142586,0,0.446543,1,0
378,7.938,0.00251605,-0.0971619,3.10427e-06,-0.0200809,nan,nan,-0.00777295,1,-2.562,0.005,2.75025,0.432253,0.43225,0.0122753,0,0.432425,0.0122786,0,0.432427,0.446806,-0.01431,0,0.447035,1,0
379,7.959,0.0025207,-0.0997761,3.1469e-06,-0.0204155,nan,nan,-0.00798208,1,-2.541,0.005,2.7307,0.432757,0.432754,0.0125944,0,0.432938,0.0125978,0,0.43294,0.447296,-0.0143615,0,0.447526,1,0
380,7.98,0.00252638,-0.102782,3.17549e-06,-0.0207983,nan,nan,-0.00822257,1,-2.52,0.005,2.71117,0.433344,0.433341,0.0129732,0,0.433536,0.0129766,0,0.433538,0.447822,-0.0143894,0,0.448053,1,0
381,8.001,0.00253209,-0.105797,3.20375e-06,-0.0211822,nan,nan,-0.0084638,1,-2.499,0.005,2.69166,0.433933,0.43393,0.0133534,0,0.434136,0.0133568,0,0.434139,0.44835,-0.0144168,0,0.448581,1,0
382,8.022,0.00253779,-0.108813,3.232e-06,-0.0215661,nan,nan,-0.00870503,1,-2.478,0.005,2.67217,0.434522,0.434519,0.0137336,0,0.434736,0.013737,0,0.434739,0.448877,-0.0144443,0,0.449109,1,0
383,8.043,0.0025435,-0.111828,3.26026e-06,-0.02195,nan,nan,-0.00894626,1,-2.457,0.005,2.65271,0.435111,0.435108,0.0141137,0,0.435337,0.0141172,0,0.43534,0.449404,-0.0144717,0,0.449637,1,0
384,8.064,0.00254921,-0.114844,3.28851e-06,-0.0223339,nan,nan,-0.00918748,1,-2.436,0.005,2.63327,0.4357,0.435697,0.0144939,0,0.435938,0.0144975,0,0.435941,0.449931,-0.0144991,0,0.450165,1,0
385,8.085,0.00255491,-0.117859,3.31677e-06,-0.0227178,nan,nan,-0.00942871,1,-2.415,0.005,2.61386,0.436289,0.436286,0.0148741,0,0.43654,0.0148777,0,0.436543,0.450459,-0.0145265,0,0.450693,1,0
386,8.106,0.00256159,-0.121335,3.33549e-06,-0.0231549,nan,nan,-0.00970683,1,-2.394,0.005,2.59447,0.436926,0.436923,0.0152867,0,0.437191,0.0152903,0,0.437194,0.451028,-0.0145579,0,0.451263,1,0
387,8.127,0.0025683,-0.124831,3.35382e-06,-0.0235941,nan,nan,-0.00998644,1,-2.373,0.005,2.5751,0.437565,0.437562,0.0157006,0,0.437844,0.0157042,0,0.437847,0.451599,-0.0145896,0,0.451835,1,0
388,8.148,0.00257501,-0.128326,3.37216e-06,-0.0240334,nan,nan,-0.0102661,1,-2.352,0.005,2.55576,0.438204,0.438201,0.0161144,0,0.438498,0.0161181,0,0.438501,0.45217,-0.0146212,0,0.452407,1,0
389,8.169,0.00258172,-0.131821,3.3905e-06,-0.0244726,nan,nan,-0.0105457,1,-2.331,0.005,2.53645,0.438843,0.43884,0.0165283,0,0.439151,0.016532,0,0.439155,0.452742,-0.0146528,0,0.452979,1,0
390,8.19,0.00258844,-0.135316,3.40883e-06,-0.0249118,nan,nan,-0.0108253,1,-2.31,0.005,2.51717,0.439482,0.439479,0.0169422,0,0.439806,0.016946,0,0.439809,0.453313,-0.0146845,0,0.45355,1,0
391,8.211,0.00259577,-0.139033,3.44069e-06,-0.0253776,nan,nan,-0.0111226,1,-2.289,0.005,2.49791,0.440152,0.440149,0.017394,0,0.440492,0.0173978,0,0.440495,0.453925,-0.014701,0,0.454163,1,0
392,8.232,0.00260374,-0.142978,3.48651e-06,-0.0258708,nan,nan,-0.0114382,1,-2.268,0.005,2.47868,0.440852,0.440849,0.0178849,0,0.441212,0.0178887,0,0.441215,0.454579,-0.0147019,0,0.454817,1,0
393,8.253,0.00261172,-0.146923,3.53233e-06,-0.0263641,nan,nan,-0.0117539,1,-2.247,0.005,2.45948,0.441552,0.441549,0.0183758,0,0.441932,0.0183797,0,0.441935,0.455234,-0.0147029,0,0.455471,1,0
394,8.274,0.00261969,-0.150869,3.57816e-06,-0.0268573,nan,nan,-0.0120695,1,-2.226,0.005,2.44031,0.442253,0.44225,0.0188667,0,0.442652,0.0188706,0,0.442655,0.455888,-0.0147038,0,0.456125,1,0
395,8.295,0.00262767,-0.154814,3.62398e-06,-0.0273506,nan,nan,-0.0123851,1,-2.205,0.005,2.42117,0.442953,0.44295,0.0193576,0,0.443373,0.0193615,0,0.443376,0.456543,-0.0147048,0,0.45678,1,0
396,8.316,0.00264074,-0.159531,4.00611e-06,-0.0279346,nan,nan,-0.0127625,1,-2.184,0.005,2.40206,0.443898,0.443895,0.0199072,-1.14379e-23,0.444341,0.0199111,-1.14383e-23,0.444344,0.457379,-0.0147161,-5.63937e-24,0.457616,1,0
397,8.337,0.00265852,-0.164962,4.69879e-06,-0.0286025,nan,nan,-0.0131969,1,-2.163,0.005,2.38298,0.445067,0.445064,0.0205109,-3.34375e-23,0.445536,0.0205149,-3.34387e-23,0.44554,0.458383,-0.014737,-1.64861e-23,0.45862,1,0
398,8.358,0.00267631,-0.170392,5.39148e-06,-0.0292703,nan,nan,-0.0136313,1,-2.142,0.005,2.36393,0.446236,0.446233,0.0211146,-5.54373e-23,0.446732,0.0211186,-5.54394e-23,0.446736,0.459387,-0.0147578,-2.7333e-23,0.459624,1,0
399,8.379,0.00269409,-0.175822,6.08416e-06,-0.0299382,nan,nan,-0.0140658,1,-2.121,0.005,2.34492,0.447406,0.447402,0.0217183,-7.74369e-23,0.447929,0.0217224,-7.74398e-23,0.447933,0.46039,-0.0147787,-3.81797e-23,0.460628,1,0
400,8.4,0.00271187,-0.181252,6.77684e-06,-0.0306061,nan,nan,-0.0145002,1,-2.1,0.005,2.32595,0.448575,0.448572,0.022322,-9.94367e-23,0.449127,0.0223261,-9.94405e-23,0.44913,0.461394,-0.0147996,-4.90266e-23,0.461632,1,0
401,8.421,0.00274107,-0.186813,7.20181e-06,-0.0312825,nan,nan,-0.0149451,1,-2.079,0.005,2.307,0.449712,0.449709,0.0229237,-9.56683e-23,0.450293,0.0229279,-9.56721e-23,0.450297,0.462346,-0.0147487,-4.7393e-23,0.462581,1,0
402,8.442,0.00277039,-0.19237,7.62659e-06,-0.0319587,nan,nan,-0.0153896,1,-2.058,0.005,2.2881,0.450847,0.450844,0.023537,-8.78321e-23,0.451458,0.0235413,-8.78357e-23,0.451461,0.463296,-0.0146897,-4.36712e-23,0.463529,1,0
403,8.463,0.00279982,-0.197924,8.05119e-06,-0.0326346,nan,nan,-0.0158339,1,-2.037,0.005,2.26923,0.451979,0.451976,0.0241621,-7.58197e-23,0.452621,0.0241664,-7.58229e-23,0.452625,0.464245,-0.0146223,-3.78056e-23,0.464475,1,0
404,8.484,0.00282938,-0.203473,8.47559e-06,-0.0333101,nan,nan,-0.0162778,1,-2.016,0.005,2.2504,0.453108,0.453105,0.0247993,-5.95194e-23,0.453783,0.0248037,-5.95219e-23,0.453786,0.465193,-0.0145464,-2.97389e-23,0.46542,1,0
405,8.505,0.00285906,-0.209018,8.89979e-06,-0.0339853,nan,nan,-0.0167214,1,-1.995,0.005,2.2316,0.454234,0.454231,0.025449,-3.88147e-23,0.454943,0.0254534,-3.88163e-23,0.454947,0.46614,-0.0144617,-1.94112e-23,0.466364,1,0
406,8.526,0.00288887,-0.214559,9.32379e-06,-0.0346602,nan,nan,-0.0171647,1,-1.974,0.005,2.21285,0.455357,0.455354,0.0261115,-1.35854e-23,0.456102,0.0261159,-1.35859e-23,0.456106,0.467086,-0.0143679,-6.76083e-24,0.467307,1,0
407,8.547,0.00291871,-0.220026,9.74742e-06,-0.0353255,nan,nan,-0.0176021,1,-1.953,0.005,2.19414,0.456459,0.456455,0.0267776,6.66664e-23,0.45724,0.0267821,6.6669e-23,0.457244,0.468017,-0.0142702,3.40757e-23,0.468234,1,0
408,8.568,0.00294866,-0.225463,1.01708e-05,-0.0359871,nan,nan,-0.018037,1,-1.932,0.005,2.17547,0.45755,0.457546,0.027454,1.75711e-22,0.458369,0.0274586,1.75718e-22,0.458373,0.468942,-0.014165,8.97233e-23,0.469155,1,0
409,8.589,0.00297875,-0.230891,1.05941e-05,-0.0366478,nan,nan,-0.0184713,1,-1.911,0.005,2.15684,0.458637,0.458633,0.0281442,2.99552e-22,0.459496,0.0281488,2.99564e-22,0.4595,0.469864,-0.0140504,1.53024e-22,0.470074,1,0
410,8.61,0.00300898,-0.236309,1.10172e-05,-0.0373076,nan,nan,-0.0189047,1,-1.89,0.005,2.13825,0.459719,0.459716,0.0288484,4.38628e-22,0.46062,0.0288531,4.38645e-22,0.460624,0.470784,-0.0139262,2.24203e-22,0.47099,1,0
411,8.631,0.00303937,-0.241717,1.14401e-05,-0.0379663,nan,nan,-0.0193373,1,-1.869,0.005,2.11971,0.460797,0.460794,0.0295672,5.93392e-22,0.461741,0.029572,5.93416e-22,0.461745,0.471702,-0.0137921,3.03497e-22,0.471904,1,0
412,8.652,0.00307623,-0.247946,1.17172e-05,-0.0387214,nan,nan,-0.0198357,1,-1.848,0.005,2.10122,0.462041,0.462038,0.0303038,7.48958e-22,0.46303,0.0303086,7.48988e-22,0.463034,0.472731,-0.0136563,3.83687e-22,0.472928,1,0
413,8.673,0.00312583,-0.255808,1.17051e-05,-0.0396681,nan,nan,-0.0204647,1,-1.827,0.005,2.08278,0.46362,0.463616,0.0310627,8.35379e-22,0.464655,0.0310676,8.35413e-22,0.464659,0.473979,-0.013525,4.28134e-22,0.474172,1,0
414,8.694,0.00317572,-0.263655,1.16917e-05,-0.040614,nan,nan,-0.0210924,1,-1.806,0.005,2.06438,0.465193,0.46519,0.031839,8.54009e-22,0.466278,0.031844,8.54044e-22,0.466282,0.475224,-0.0133806,4.36082e-22,0.475412,1,0
415,8.715,0.00322591,-0.271486,1.1677e-05,-0.0415591,nan,nan,-0.0217189,1,-1.785,0.005,2.04603,0.466763,0.466759,0.0326334,8.02741e-22,0.467898,0.0326385,8.02773e-22,0.467902,0.476466,-0.0132226,4.06397e-22,0.476649,1,0
416,8.736,0.00327641,-0.2793,1.16608e-05,-0.0425033,nan,nan,-0.022344,1,-1.764,0.005,2.02774,0.468327,0.468324,0.0334464,6.79379e-22,0.469516,0.0334516,6.79405e-22,0.469521,0.477704,-0.0130506,3.37899e-22,0.477882,1,0
417,8.757,0.00332722,-0.287097,1.16432e-05,-0.0434466,nan,nan,-0.0229678,1,-1.743,0.005,2.0095,0.469887,0.469884,0.0342785,4.81635e-22,0.471132,0.0342838,4.81651e-22,0.471136,0.478939,-0.0128641,2.29352e-22,0.479112,1,0
418,8.778,0.00337837,-0.294877,1.16241e-05,-0.044389,nan,nan,-0.0235901,1,-1.722,0.005,1.99131,0.471442,0.471438,0.0351305,2.07121e-22,0.472746,0.0351359,2.07124e-22,0.47275,0.480171,-0.0126627,7.94743e-23,0.480338,1,0
419,8.799,0.00342986,-0.302638,1.16035e-05,-0.0453304,nan,nan,-0.0242111,1,-1.701,0.005,1.97318,0.472992,0.472988,0.0360029,-1.46651e-22,0.474357,0.0360084,-1.46666e-22,0.474361,0.481398,-0.0124459,-1.13076e-22,0.481559,1,0
420,8.82,0.00348169,-0.310381,1.15813e-05,-0.0462709,nan,nan,-0.0248305,1,-1.68,0.005,1.9551,0.474537,0.474533,0.0368964,-5.82282e-22,0.475965,0.036902,-5.82318e-22,0.475969,0.482622,-0.0122132,-3.49699e-22,0.482776,1,0
421,8.841,0.00353389,-0.318105,1.15575e-05,-0.0472103,nan,nan,-0.0254484,1,-1.659,0.005,1.93709,0.476076,0.476072,0.0378118,-1.10248e-21,0.477571,0.0378174,-1.10254e-21,0.477575,0.483842,-0.0119641,-6.31852e-22,0.48399,1,0
422,8.862,0.00359364,-0.327222,1.15223e-05,-0.0482937,nan,nan,-0.0261778,1,-1.638,0.005,1.91913,0.477838,0.477834,0.0387704,-1.47182e-21,0.479404,0.0387762,-1.4719e-21,0.479409,0.485242,-0.0116796,-8.30453e-22,0.485383,1,0
423,8.883,0.00366265,-0.338032,1.1473e-05,-0.0495521,nan,nan,-0.0270426,1,-1.617,0.005,1.90124,0.479871,0.479867,0.0397792,-1.54541e-21,0.481513,0.0397852,-1.5455e-21,0.481517,0.486862,-0.0113524,-8.6551e-22,0.486995,1,0
424,8.904,0.0037321,-0.348728,1.14218e-05,-0.0507983,nan,nan,-0.0278982,1,-1.596,0.005,1.88341,0.481876,0.481873,0.0408022,-1.43261e-21,0.483597,0.0408083,-1.43269e-21,0.483601,0.48846,-0.0110134,-7.95965e-22,0.488584,1,0
425,8.925,0.00380201,-0.359312,1.13685e-05,-0.0520329,nan,nan,-0.0287449,1,-1.575,0.005,1.86565,0.483856,0.483852,0.0418407,-1.19272e-21,0.485658,0.041847,-1.19279e-21,0.485662,0.490034,-0.010662,-6.56102e-22,0.49015,1,0
426,8.946,0.00387251,-0.369849,1.13127e-05,-0.0532646,nan,nan,-0.0295879,1,-1.554,0.005,1.84796,0.485825,0.485821,0.042906,-9.65134e-22,0.487712,0.0429124,-9.65192e-22,0.487717,0.4916,-0.0102888,-5.23529e-22,0.491708,1,0
427,8.967,0.00394362,-0.380338,1.12543e-05,-0.0544933,nan,nan,-0.0304271,1,-1.533,0.005,1.83033,0.487785,0.487781,0.0439989,-7.50312e-22,0.489761,0.0440054,-7.50361e-22,0.489766,0.493156,-0.00989298,-3.98519e-22,0.493255,1,0
428,8.988,0.00401536,-0.390778,1.11933e-05,-0.055719,nan,nan,-0.0312622,1,-1.512,0.005,1.81278,0.489733,0.489729,0.0451206,-5.48736e-22,0.491804,0.0451273,-5.48774e-22,0.491808,0.494702,-0.00947368,-2.81356e-22,0.494793,1,0
429,9.009,0.00408776,-0.401165,1.11295e-05,-0.0569413,nan,nan,-0.0320932,1,-1.491,0.005,1.7953,0.491671,0.491667,0.0462721,-3.60909e-22,0.49384,0.0462789,-3.60939e-22,0.493844,0.496238,-0.00903,-1.72338e-22,0.49632,1,0
430,9.03,0.00416236,-0.411784,1.10597e-05,-0.0581885,nan,nan,-0.0329427,1,-1.47,0.005,1.7779,0.493637,0.493634,0.0474595,-1.98504e-22,0.49591,0.0474665,-1.98526e-22,0.495914,0.497796,-0.00855411,-7.91204e-23,0.497869,1,0
431,9.051,0.00425689,-0.425914,1.0946e-05,-0.0597846,nan,nan,-0.0340731,1,-1.449,0.005,1.76058,0.496092,0.496088,0.0487421,-2.23187e-22,0.498477,0.0487493,-2.23212e-22,0.498482,0.499756,-0.00796217,-1.05853e-22,0.499819,1,0
432,9.072,0.00435243,-0.439962,1.08283e-05,-0.0613766,nan,nan,-0.035197,1,-1.428,0.005,1.74333,0.498533,0.498529,0.0500582,-3.25038e-22,0.501036,0.0500657,-3.2507e-22,0.50104,0.501698,-0.0073372,-1.77969e-22,0.501751,1,0
433,9.093,0.00444901,-0.453926,1.07065e-05,-0.0629642,nan,nan,-0.0363141,1,-1.407,0.005,1.72617,0.500959,0.500955,0.0514092,-5.07151e-22,0.503586,0.0514169,-5.07194e-22,0.50359,0.50362,-0.00667788,-2.97288e-22,0.503664,1,0
434,9.114,0.00454666,-0.467801,1.05804e-05,-0.0645473,nan,nan,-0.0374241,1,-1.386,0.005,1.7091,0.503369,0.503366,0.0527964,-7.72788e-22,0.506127,0.0528044,-7.72847e-22,0.506131,0.505522,-0.00598282,-4.65728e-22,0.505557,1,0
435,9.135,0.00464545,-0.481583,1.04498e-05,-0.0661256,nan,nan,-0.0385267,1,-1.365,0.005,1.69211,0.505764,0.50576,0.0542215,-1.12539e-21,0.508659,0.0542297,-1.12547e-21,0.508663,0.507403,-0.00525053,-6.85315e-22,0.50743,1,0
436,9.156,0.00474532,-0.495209,1.03155e-05,-0.0676909,nan,nan,-0.0396167,1,-1.344,0.005,1.67522,0.508129,0.508125,0.0556723,-1.38358e-21,0.511166,0.0556807,-1.38367e-21,0.511171,0.509246,-0.00449244,-8.47437e-22,0.509266,1,0
437,9.177,0.00484622,-0.508597,1.01784e-05,-0.0692332,nan,nan,-0.0406877,1,-1.323,0.005,1.65842,0.510449,0.510445,0.0571331,-1.23041e-21,0.513632,0.0571419,-1.23049e-21,0.513637,0.511028,-0.00372318,-7.60959e-22,0.511041,1,0
438,9.198,0.00497426,-0.526544,1.00057e-05,-0.0711628,nan,nan,-0.0421236,1,-1.302,0.005,1.64172,0.513268,0.513264,0.0587304,-7.80514e-22,0.516613,0.0587395,-7.80568e-22,0.516618,0.513076,-0.00264875,-4.81261e-22,0.513083,1,0
439,9.219,0.00510466,-0.544419,9.82494e-06,-0.0730924,nan,nan,-0.0435535,1,-1.281,0.005,1.62511,0.516073,0.516069,0.0603679,-3.5922e-22,0.519588,0.0603773,-3.59244e-22,0.519593,0.515071,-0.0015098,-2.2076e-22,0.515073,1,0
440,9.24,0.00523684,-0.562089,9.63671e-06,-0.0750113,nan,nan,-0.0449671,1,-1.26,0.005,1.60861,0.518849,0.518844,0.0620446,2.47062e-23,0.522541,0.0620544,2.47074e-23,0.522546,0.517002,-0.000310395,1.47867e-23,0.517002,1,0
441,9.261,0.00537088,-0.579543,9.44062e-06,-0.0769188,nan,nan,-0.0463634,1,-1.239,0.005,1.59221,0.521593,0.521589,0.0637625,3.69501e-22,0.525472,0.0637727,3.69525e-22,0.525478,0.518865,0.000952316,2.24201e-22,0.518866,1,0
442,9.282,0.00550686,-0.596772,9.23628e-06,-0.0788146,nan,nan,-0.0477417,1,-1.218,0.005,1.57593,0.524306,0.524301,0.0655236,6.73286e-22,0.52838,0.0655341,6.73329e-22,0.528386,0.520658,0.00228136,4.06228e-22,0.520663,1,0
443,9.303,0.00564489,-0.613764,9.02331e-06,-0.0806979,nan,nan,-0.0491011,1,-1.197,0.005,1.55975,0.526985,0.52698,0.0673299,9.34068e-22,0.531264,0.0673409,9.34128e-22,0.53127,0.522377,0.00367998,5.59538e-22,0.52239,1,0
444,9.324,0.0058179,-0.636069,8.79366e-06,-0.08299,nan,nan,-0.0508856,1,-1.176,0.005,1.5437,0.530087,0.530082,0.0694486,1.40959e-21,0.534612,0.0694601,1.40968e-21,0.534619,0.523595,0.0058695,8.58067e-22,0.523628,1,0
445,9.345,0.00599499,-0.658152,8.55519e-06,-0.0852691,nan,nan,-0.0526521,1,-1.155,0.005,1.52776,0.533142,0.533136,0.0715931,1.52083e-21,0.537922,0.0716052,1.52093e-21,0.537929,0.524635,0.00815221,9.36841e-22,0.524698,1,0
446,9.366,0.00617485,-0.679708,8.30819e-06,-0.0875104,nan,nan,-0.0543766,1,-1.134,0.005,1.51195,0.536124,0.536118,0.073723,1.05761e-21,0.541163,0.0737357,1.05768e-21,0.54117,0.52549,0.0104651,6.58325e-22,0.525595,1,0
447,9.387,0.00635776,-0.700814,8.04851e-06,-0.089728,nan,nan,-0.0560651,1,-1.113,0.005,1.49626,0.539046,0.53904,0.0758874,1.87235e-22,0.544356,0.0759008,1.87248e-22,0.544363,0.526199,0.0128594,1.20803e-22,0.526357,1,0
448,9.408,0.00654389,-0.721445,7.77546e-06,-0.0919206,nan,nan,-0.0577156,1,-1.092,0.005,1.48071,0.541905,0.541899,0.0780882,-1.11302e-21,0.547496,0.0781022,-1.11309e-21,0.547504,0.526754,0.0153397,-6.90182e-22,0.526977,1,0
449,9.429,0.00677134,-0.747387,7.51268e-06,-0.0944492,nan,nan,-0.0597909,1,-1.071,0.005,1.46529,0.544999,0.544992,0.0807697,-1.95861e-21,0.550945,0.0807845,-1.95873e-21,0.550953,0.525578,0.0188816,-1.22365e-21,0.525917,1,0
450,9.45,0.00700905,-0.773485,7.23586e-06,-0.0969896,nan,nan,-0.0618788,1,-1.05,0.005,1.45001,0.548029,0.548022,0.08355,-2.8434e-21,0.554354,0.0835657,-2.84358e-21,0.554363,0.523925,0.0226672,-1.78986e-21,0.524416,1,0
451,9.471,0.00725108,-0.798722,6.93974e-06,-0.0994786,nan,nan,-0.0638978,1,-1.029,0.005,1.43487,0.550936,0.550929,0.0863572,-3.90427e-21,0.557657,0.086374,-3.90452e-21,0.557666,0.522036,0.0265424,-2.47477e-21,0.52271,1,0
452,9.492,0.0074979,-0.823159,6.62886e-06,-0.101911,nan,nan,-0.0658527,1,-1.008,0.005,1.41989,0.553744,0.553737,0.0890924,-4.38495e-21,0.560859,0.0891102,-4.38523e-21,0.560869,0.5199,0.0303884,-2.78512e-21,0.520787,1,0
453,9.513,0.00778157,-0.850996,6.36887e-06,-0.104517,nan,nan,-0.0680797,1,-0.987,0.005,1.40506,0.556578,0.55657,0.0922483,-4.2012e-21,0.564163,0.0922672,-4.20146e-21,0.564174,0.51525,0.0350068,-2.67202e-21,0.516438,1,0
454,9.534,0.00809774,-0.881134,6.14273e-06,-0.107229,nan,nan,-0.0704907,1,-0.966,0.005,1.39039,0.559314,0.559305,0.095785,-3.9352e-21,0.567448,0.0958051,-3.93545e-21,0.56746,0.508382,0.040318,-2.51859e-21,0.509978,1,0
455,9.555,0.0084195,-0.909742,5.88779e-06,-0.109839,nan,nan,-0.0727794,1,-0.945,0.005,1.37588,0.561805,0.561794,0.0992897,-4.09871e-21,0.570501,0.0993112,-4.09899e-21,0.570515,0.501212,0.0456548,-2.65009e-21,0.503287,1,0
456,9.576,0.00874725,-0.936714,5.60207e-06,-0.11234,nan,nan,-0.0749371,1,-0.924,0.005,1.36154,0.564031,0.564019,0.10276,-4.72149e-21,0.573304,0.102783,-4.72183e-21,0.573319,0.493719,0.0510187,-3.08627e-21,0.496348,1,0
457,9.597,0.00915786,-0.970899,5.4369e-06,-0.115069,nan,nan,-0.077672,1,-0.903,0.005,1.34738,0.566332,0.566319,0.107528,-4.19981e-21,0.576437,0.107553,-4.20013e-21,0.576454,0.479866,0.057374,-2.77172e-21,0.483284,1,0
458,9.618,0.00958588,-1.00447,5.26732e-06,-0.117692,nan,nan,-0.0803573,1,-0.882,0.005,1.3334,0.568354,0.568339,0.112208,-3.71893e-21,0.57931,0.112235,-3.71927e-21,0.579329,0.465191,0.0635547,-2.52114e-21,0.469512,1,0
459,9.639,0.0100205,-1.03554,5.06655e-06,-0.120122,nan,nan,-0.0828429,1,-0.861,0.005,1.3196,0.569924,0.569907,0.116699,-4.70565e-21,0.581733,0.116728,-4.70614e-21,0.581755,0.450471,0.0695118,-3.27546e-21,0.455802,1,0
460,9.66,0.0105516,-1.07283,4.93873e-06,-0.122631,nan,nan,-0.085826,1,-0.84,0.005,1.306,0.570929,0.57091,0.12278,-6.84495e-21,0.583963,0.122812,-6.84572e-21,0.583989,0.429908,0.0750593,-4.83812e-21,0.436411,1,0
461,9.681,0.0111168,-1.10959,4.83899e-06,-0.124953,nan,nan,-0.0887669,1,-0.819,0.005,1.29259,0.571393,0.57137,0.128943,-7.64809e-21,0.585739,0.128978,-7.64899e-21,0.585769,0.408353,0.0799242,-5.44053e-21,0.416101,1,0
462,9.702,0.0117098,-1.14508,4.73268e-06,-0.127086,nan,nan,-0.0916067,1,-0.798,0.005,1.27939,0.571176,0.57115,0.134888,-3.76951e-21,0.586862,0.134927,-3.76998e-21,0.586896,0.386797,0.083778,-2.68978e-21,0.395766,1,0
463,9.723,0.0124269,-1.18536,4.64361e-06,-0.129125,nan,nan,-0.094829,1,-0.777,0.005,1.26639,0.568895,0.568864,0.142797,1.18095e-21,0.586513,0.14284,1.18106e-21,0.586554,0.360658,0.0855093,8.44644e-22,0.370656,1,0
464,9.744,0.0131515,-1.21945,4.61642e-06,-0.130671,nan,nan,-0.0975558,1,-0.756,0.005,1.25362,0.565795,0.56576,0.149944,4.35878e-21,0.585292,0.149991,4.35932e-21,0.585339,0.335768,0.0866002,3.16963e-21,0.346756,1,0
465,9.765,0.0140125,-1.25851,4.20322e-06,-0.13214,nan,nan,-0.100681,1,-0.735,0.005,1.24107,0.558748,0.558706,0.158967,3.57264e-21,0.580881,0.15902,3.57314e-21,0.580936,0.306589,0.0850008,2.64347e-21,0.318154,1,0
466,9.786,0.0148964,-1.28845,3.9857e-06,-0.132842,nan,nan,-0.103076,1,-0.714,0.005,1.22875,0.550187,0.550139,0.167304,5.37547e-21,0.575016,0.167364,5.37655e-21,0.57508,0.278185,0.082621,4.22898e-21,0.290195,1,0
467,9.807,0.015821,-1.3198,3.13331e-06,-0.133348,nan,nan,-0.105584,1,-0.693,0.005,1.21667,0.531945,0.53189,0.176244,2.98909e-21,0.56033,0.176309,2.98966e-21,0.560402,0.245316,0.0772386,2.3375e-21,0.257188,1,0
468,9.828,0.0166802,-1.34255,2.41441e-06,-0.133114,nan,nan,-0.107404,1,-0.672,0.005,1.20483,0.506484,0.506424,0.183189,1.98111e-21,0.538538,0.18326,1.98144e-21,0.538619,0.212777,0.0698817,1.54238e-21,0.223958,1,0
